snapshot_index,operational_step,operational_time_model_units,time_seconds,grid_index,log_price_coordinate,book_1_density,book_2_density,book_1_boundary_log_price,book_2_boundary_log_price,initial_book_displacement,clock,software_version
0,0,0.0,0.0,185,8.5,-0.43676144908850917,-0.40321933543826277,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,186,8.600000000000001,-0.4088103787004416,-0.37525450448275527,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,187,8.7,-0.3808477336563654,-0.3472801368114524,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,188,8.8,-0.3528752278879336,-0.3192976658122203,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,189,8.900000000000002,-0.32489433944862567,-0.2913083241001463,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,190,9.0,-0.29690634001702193,-0.2633131691882013,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,191,9.100000000000001,-0.26891232118159847,-0.23531310627110522,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,192,9.200000000000003,-0.24091321778510216,-0.20730890838514188,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,193,9.3,-0.21290982859381652,-0.17930123419235333,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,194,9.400000000000002,-0.18490283454296,-0.151290643622407,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,195,9.5,-0.15689281479446499,-0.12327761158986193,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,196,9.600000000000001,-0.12888026082789786,-0.09526253998879268,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,197,9.700000000000003,-0.10086558876955101,-0.06724576815109037,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,198,9.8,-0.07284915014906264,-0.0392275819394262,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,199,9.900000000000002,-0.04483124125753353,-0.011208221630986764,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
0,0,0.0,0.0,200,10.0,0.0,0.0,0.059950062828225785,-0.05995006282818417,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,0,-10.0,0.0,0.0,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,1,-9.9,0.02690042295674339,0.0289382921145649,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,2,-9.8,0.053512491548495224,0.05821790254722567,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,3,-9.7,0.08002851250137893,0.08765703371283894,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,4,-9.6,0.10660503630056847,0.11709492011958046,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,5,-9.5,0.1333497322404509,0.14640948497597228,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,6,-9.4,0.1603192451063311,0.17552505314743055,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,7,-9.3,0.1875260683166006,0.20441045672745495,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,8,-9.2,0.21495080482653647,0.2330700978443069,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,9,-9.1,0.24255585966107718,0.261531609848807,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,10,-9.0,0.2702974112318933,0.28983359016104365,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,11,-8.9,0.2981339049569869,0.3180158229106721,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,12,-8.8,0.3260307140111911,0.34611303401001114,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,13,-8.7,0.3539616082617751,0.37415203533348335,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,14,-8.6,0.38190812262983487,0.4021514016383576,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,15,-8.5,0.4098579050522025,0.43012261361632875,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,16,-8.4,0.4378028480218428,0.4580717504121631,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,17,-8.3,0.46573746141341044,0.4860011272474245,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,18,-8.2,0.4936576563337244,0.5139105866910444,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,19,-8.1,0.521559929449972,0.5417983788642379,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,20,-8.0,0.5494408569781818,0.569661688416246,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,21,-7.9,0.577296794076484,0.5974969069768298,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,22,-7.8,0.6051236943403957,0.6252997435731452,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,23,-7.699999999999999,0.6329169913806038,0.6530652411339124,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,24,-7.6,0.6606715079506885,0.6807877419760922,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,25,-7.5,0.6883813741985916,0.7084608261390114,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,26,-7.4,0.7160399461010376,0.736077234483771,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,27,-7.3,0.7436397200970788,0.7636287819480593,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,28,-7.199999999999999,0.77117224228492,0.7911062631897665,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,29,-7.1,0.7986280115808767,0.8184993515059754,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,30,-7.0,0.8259963766881855,0.8457964914299095,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,31,-6.9,0.8532654269413508,0.8729847852971451,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,32,-6.8,0.880421877232332,0.9000498741110609,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,33,-6.699999999999999,0.9074509473476474,0.9269758131358254,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,34,-6.6,0.9343362361710555,0.9537449427701634,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,35,-6.5,0.961059591341054,0.9803377553954455,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,36,-6.4,0.9876009750973366,1.0067327590433566,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,37,-6.3,1.0139383272051206,1.0329063388895514,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,38,-6.199999999999999,1.0400474260098524,1.0588326177486658,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,39,-6.1,1.0659017488456766,1.084483316920982,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,40,-6.0,1.0914723331973195,1.1098276189197571,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,41,-5.8999999999999995,1.1167276401944637,1.1348320337882194,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,42,-5.8,1.1416334221975826,1.1594602708935884,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,43,-5.7,1.1661525964116413,1.1836731182589666,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,44,-5.6,1.1902451266356557,1.207428331658989,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,45,-5.5,1.2138679154182073,1.2306805358578585,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,46,-5.3999999999999995,1.236974709037688,1.253381140504687,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,47,-5.3,1.2595160178571108,1.275478273316639,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,48,-5.199999999999999,1.2814390547124193,1.2969167332707434,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,49,-5.1,1.3026876940758942,1.317637966585965,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,50,-5.0,1.3232024547880008,1.3375800683037173,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,51,-4.8999999999999995,1.3429205091674379,1.356677812263178,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,52,-4.8,1.3617757212859591,1.3748627122134494,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,53,-4.699999999999999,1.3796987171277892,1.3920631167041124,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,54,-4.6,1.3966169892395606,1.4082043402457736,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,55,-4.5,1.4124550383125392,1.4232088330302282,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,56,-4.3999999999999995,1.4271345539220952,1.4369963912438812,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,57,-4.3,1.4405746363781435,1.4494844096969808,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,58,-4.199999999999999,1.4526920613137861,1.4605881781248873,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,59,-4.1,1.463401588257766,1.47022122209682,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,60,-4.0,1.4726163140006663,1.478295688994281,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,61,-3.8999999999999995,1.4802480710774044,1.4847227789987412,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,62,-3.8,1.4862078711528584,1.489413220460519,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,63,-3.6999999999999993,1.490406392518129,1.492277788413619,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,64,-3.5999999999999996,1.4927545102878244,1.4932278643613943,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,65,-3.5,1.4931638672410026,1.492176034793173,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,66,-3.3999999999999995,1.4915474825782005,1.4890367252114873,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,67,-3.3,1.487820395183713,1.483726865763338,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,68,-3.1999999999999993,1.48190033729625,1.4761665838878992,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,69,-3.0999999999999996,1.473708433813414,1.4662799187289401,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,70,-3.0,1.4631699217980167,1.4539955514251257,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,71,-2.8999999999999995,1.45021488412928,1.4392475447978328,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,72,-2.8,1.4347789906621018,1.4219760854167223,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,73,-2.6999999999999993,1.4168042397353238,1.4021282205505028,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,74,-2.5999999999999996,1.3962396924176697,1.3796585821160614,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,75,-2.5,1.3730421915095603,1.354530089434743,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,76,-2.3999999999999995,1.347177057041364,1.3267146224002793,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,77,-2.3,1.3186187498338016,1.296193656567774,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,78,-2.1999999999999993,1.287351494622834,1.2629588516947579,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,79,-2.0999999999999996,1.2533698543064804,1.2270125854094243,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,80,-2.0,1.216679247049903,1.1883684239515506,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,81,-1.9000000000000004,1.1772963982910118,1.1470515223300268,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,82,-1.799999999999999,1.1352497201228322,1.1030989467667167,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,83,-1.6999999999999993,1.0905796110897392,1.0565599129466827,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,84,-1.5999999999999996,1.0433386701187382,1.0074959343641972,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,85,-1.5,0.9935918191082783,0.9559808759347181,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,86,-1.4000000000000004,0.9414163296071616,0.9021009090250279,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,87,-1.299999999999999,0.8869017500242435,0.8459543651246424,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,88,-1.1999999999999993,0.830149730902885,0.7876514865271103,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,89,-1.0999999999999996,0.7712737469576134,0.7273140735936333,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,90,-1.0,0.710398715787472,0.6650750294158357,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,91,-0.9000000000000004,0.6476605144329721,0.6010778039604642,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,92,-0.7999999999999989,0.5832053962120712,0.5354757410463765,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,93,-0.6999999999999993,0.5171893115350994,0.4684313327529627,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,94,-0.5999999999999996,0.44977713763851984,0.40011538706856464,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,95,-0.5,0.381141823372347,0.3307061157372738,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,96,-0.3999999999999986,0.3114634563058116,0.2603881503331242,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,97,-0.29999999999999893,0.24092826046121577,0.18935149556372402,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,98,-0.1999999999999993,0.16972753392876003,0.11779042966384413,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,99,-0.09999999999999964,0.09805653643901675,0.04590236246831397,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,100,0.0,0.026113337660150768,-0.02611333766011981,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,101,0.10000000000000142,-0.045902362468282984,-0.09805653643898585,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,102,0.20000000000000107,-0.11779042966381316,-0.1697275339287292,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,103,0.3000000000000007,-0.18935149556369305,-0.24092826046118496,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,104,0.40000000000000036,-0.26038815033309326,-0.3114634563057809,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,105,0.5,-0.33070611573724285,-0.3811418233723162,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,106,0.6000000000000014,-0.40011538706853367,-0.4497771376384891,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,107,0.7000000000000011,-0.4684313327529316,-0.5171893115350685,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,108,0.8000000000000007,-0.5354757410463454,-0.5832053962120404,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,109,0.9000000000000004,-0.6010778039604331,-0.6476605144329413,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,110,1.0,-0.6650750294158048,-0.7103987157874414,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,111,1.1000000000000014,-0.7273140735936026,-0.7712737469575829,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,112,1.200000000000001,-0.7876514865270797,-0.8301497309028546,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,113,1.3000000000000007,-0.8459543651246121,-0.8869017500242133,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,114,1.4000000000000004,-0.9021009090249977,-0.9414163296071317,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,115,1.5,-0.9559808759346881,-0.9935918191082485,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,116,1.6000000000000014,-1.0074959343641674,-1.0433386701187088,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,117,1.700000000000001,-1.0565599129466534,-1.0905796110897106,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,118,1.8000000000000007,-1.1030989467666878,-1.1352497201228038,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,119,1.9000000000000004,-1.1470515223299984,-1.177296398290984,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,120,2.0,-1.1883684239515226,-1.216679247049876,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,121,2.1000000000000014,-1.2270125854093967,-1.2533698543064538,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,122,2.200000000000001,-1.2629588516947312,-1.2873514946228077,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,123,2.3000000000000007,-1.2961936565677479,-1.3186187498337758,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,124,2.4000000000000004,-1.3267146224002537,-1.347177057041339,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,125,2.5,-1.3545300894347183,-1.373042191509536,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,126,2.6000000000000014,-1.3796585821160374,-1.3962396924176463,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,127,2.700000000000001,-1.40212822055048,-1.4168042397353011,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,128,2.8000000000000007,-1.4219760854167,-1.4347789906620796,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,129,2.9000000000000004,-1.4392475447978115,-1.4502148841292586,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,130,3.0,-1.4539955514251053,-1.4631699217979963,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,131,3.1000000000000014,-1.4662799187289206,-1.4737084338133946,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,132,3.200000000000001,-1.4761665838878804,-1.4819003372962314,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,133,3.3000000000000007,-1.4837268657633198,-1.4878203951836952,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,134,3.4000000000000004,-1.4890367252114698,-1.4915474825781831,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,135,3.5,-1.4921760347931559,-1.4931638672409862,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,136,3.6000000000000014,-1.4932278643613779,-1.4927545102878084,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,137,3.700000000000001,-1.492277788413603,-1.4904063925181132,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,138,3.8000000000000007,-1.4894132204605037,-1.4862078711528433,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,139,3.9000000000000004,-1.4847227789987265,-1.4802480710773893,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,140,4.0,-1.4782956889942667,-1.472616314000652,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,141,4.100000000000001,-1.470221222096806,-1.4634015882577522,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,142,4.200000000000001,-1.4605881781248737,-1.4526920613137724,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,143,4.300000000000001,-1.4494844096969675,-1.4405746363781302,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,144,4.4,-1.4369963912438686,-1.4271345539220828,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,145,4.5,-1.4232088330302157,-1.412455038312527,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,146,4.600000000000001,-1.4082043402457611,-1.3966169892395488,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,147,4.700000000000001,-1.3920631167041004,-1.3796987171277777,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,148,4.800000000000001,-1.3748627122134376,-1.3617757212859476,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,149,4.9,-1.3566778122631664,-1.3429205091674266,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,150,5.0,-1.3375800683037065,-1.3232024547879897,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,151,5.100000000000001,-1.3176379665859541,-1.3026876940758831,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,152,5.200000000000001,-1.2969167332707328,-1.2814390547124086,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,153,5.300000000000001,-1.2754782733166283,-1.2595160178571,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,154,5.4,-1.2533811405046769,-1.2369747090376773,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,155,5.5,-1.2306805358578483,-1.2138679154181966,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,156,5.600000000000001,-1.207428331658979,-1.190245126635645,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,157,5.700000000000001,-1.1836731182589564,-1.1661525964116306,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,158,5.800000000000001,-1.1594602708935782,-1.141633422197572,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,159,5.9,-1.134832033788209,-1.1167276401944535,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,160,6.0,-1.1098276189197467,-1.0914723331973095,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,161,6.100000000000001,-1.0844833169209713,-1.0659017488456668,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,162,6.199999999999999,-1.0588326177486553,-1.0400474260098427,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,163,6.300000000000001,-1.032906338889541,-1.0139383272051108,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,164,6.400000000000002,-1.0067327590433464,-0.9876009750973268,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
1,40,0.19999999999999857,20.0,165,6.5,-0.9803377553954356,-0.9610595913410444,0.03626061763418227,-0.036260617634139264,0.06,identity,1.7.7
