figure_id,aggregation_scale,aggregation_unit,scenario,mechanism,sensitivity_parameter,local_elasticity,clock_rate,response_rate,software_version
F2,0.0029286445646252374,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.996102758585089,1.0,4.0,1.0.0
F2,0.003043219887107722,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9959505989641514,1.0,4.0,1.0.0
F2,0.0031622776601683794,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.995792511173876,1.0,4.0,1.0.0
F2,0.003285993247600654,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9956282652518611,1.0,4.0,1.0.0
F2,0.003414548873833601,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.995457622405784,1.0,4.0,1.0.0
F2,0.0035481338923357532,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9952803346572728,1.0,4.0,1.0.0
F2,0.0036869450645195733,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9950961445217578,1.0,4.0,1.0.0
F2,0.003831186849557289,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.99490478462568,1.0,4.0,1.0.0
F2,0.003981071705534973,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9947059773569435,1.0,4.0,1.0.0
F2,0.004136820402388507,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9944994344665994,1.0,4.0,1.0.0
F2,0.004298662347082277,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.994284856681144,1.0,4.0,1.0.0
F2,0.0044668359215096305,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9940619332780695,1.0,4.0,1.0.0
F2,0.004641588833612777,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9938303416788443,1.0,4.0,1.0.0
F2,0.004823178482239309,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9935897469866571,1.0,4.0,1.0.0
F2,0.005011872336272725,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.99333980154058,1.0,4.0,1.0.0
F2,0.005207948328595465,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9930801444451752,1.0,4.0,1.0.0
F2,0.0054116952654646375,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9928104010735134,1.0,4.0,1.0.0
F2,0.005623413251903491,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9925301825691467,1.0,4.0,1.0.0
F2,0.005843414133735175,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9922390853141413,1.0,4.0,1.0.0
F2,0.006072021956909884,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9919366903966279,1.0,4.0,1.0.0
F2,0.006309573444801929,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.991622563045611,1.0,4.0,1.0.0
F2,0.006556418494179785,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9912962520556471,1.0,4.0,1.0.0
F2,0.006812920690579615,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9909572891867399,1.0,4.0,1.0.0
F2,0.00707945784384138,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9906051885500304,1.0,4.0,1.0.0
F2,0.007356422544596414,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9902394459692704,1.0,4.0,1.0.0
F2,0.007644222742526002,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9898595383203342,1.0,4.0,1.0.0
F2,0.007943282347242814,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9894649228552396,1.0,4.0,1.0.0
F2,0.008254041852680182,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9890550364985462,1.0,4.0,1.0.0
F2,0.008576958985908946,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9886292951238586,1.0,4.0,1.0.0
F2,0.008912509381337459,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9881870928085654,1.0,4.0,1.0.0
F2,0.009261187281287938,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9877278010656825,1.0,4.0,1.0.0
F2,0.009623506263980888,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9872507680484369,1.0,4.0,1.0.0
F2,0.01,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9867553177359343,1.0,4.0,1.0.0
F2,0.01039122303835169,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9862407490910813,1.0,4.0,1.0.0
F2,0.010797751623277093,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9857063351962553,1.0,4.0,1.0.0
F2,0.011220184543019636,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9851513223610447,1.0,4.0,1.0.0
F2,0.011659144011798317,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9845749292080119,1.0,4.0,1.0.0
F2,0.012115276586285882,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9839763457303792,1.0,4.0,1.0.0
F2,0.012589254117941675,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.983354732325674,1.0,4.0,1.0.0
F2,0.013081774742601943,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9827092188029055,1.0,4.0,1.0.0
F2,0.013593563908785255,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9820389033638223,1.0,4.0,1.0.0
F2,0.01412537544622754,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9813428515575666,1.0,4.0,1.0.0
F2,0.014677992676220698,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9806200952109498,1.0,4.0,1.0.0
F2,0.01525222956539019,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.97986963133248,1.0,4.0,1.0.0
F2,0.015848931924611134,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9790904209895482,1.0,4.0,1.0.0
F2,0.01646897865482868,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9782813881625972,1.0,4.0,1.0.0
F2,0.01711328304161781,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9774414185733417,1.0,4.0,1.0.0
F2,0.01778279410038923,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.976569358489011,1.0,4.0,1.0.0
F2,0.018478497974222907,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9756640135037591,1.0,4.0,1.0.0
F2,0.01920141938638801,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9747241472969675,1.0,4.0,1.0.0
F2,0.0199526231496888,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9737484803706207,1.0,4.0,1.0.0
F2,0.02073321573485955,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9727356887662733,1.0,4.0,1.0.0
F2,0.021544346900318832,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9716844027630062,1.0,4.0,1.0.0
F2,0.0223872113856834,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9705932055588822,1.0,4.0,1.0.0
F2,0.02326305067153626,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9694606319366504,1.0,4.0,1.0.0
F2,0.024173154808041036,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9682851669165935,1.0,4.0,1.0.0
F2,0.025118864315095794,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9670652443987092,1.0,4.0,1.0.0
F2,0.026101572156825372,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9657992457969852,1.0,4.0,1.0.0
F2,0.02712272579332028,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9644854986688851,1.0,4.0,1.0.0
F2,0.028183829312644536,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9631222753436843,1.0,4.0,1.0.0
F2,0.02928644564625236,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9617077915528958,1.0,4.0,1.0.0
F2,0.03043219887107722,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9602402050679114,1.0,4.0,1.0.0
F2,0.03162277660168379,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9587176143487133,1.0,4.0,1.0.0
F2,0.03285993247600654,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9571380572095343,1.0,4.0,1.0.0
F2,0.034145488738336005,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9554995095070744,1.0,4.0,1.0.0
F2,0.03548133892335755,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9537998838573324,1.0,4.0,1.0.0
F2,0.03686945064519575,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9520370283882845,1.0,4.0,1.0.0
F2,0.03831186849557287,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9502087255361552,1.0,4.0,1.0.0
F2,0.039810717055349734,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9483126908931383,1.0,4.0,1.0.0
F2,0.04136820402388507,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9463465721162769,1.0,4.0,1.0.0
F2,0.042986623470822764,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9443079479070254,1.0,4.0,1.0.0
F2,0.0446683592150963,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.942194327072453,1.0,4.0,1.0.0
F2,0.046415888336127795,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.940003147679899,1.0,4.0,1.0.0
F2,0.04823178482239307,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9377317763177048,1.0,4.0,1.0.0
F2,0.05011872336272722,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9353775074759907,1.0,4.0,1.0.0
F2,0.052079483285954624,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9329375630622816,1.0,4.0,1.0.0
F2,0.054116952654646375,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9304090920683139,1.0,4.0,1.0.0
F2,0.056234132519034905,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9277891704052339,1.0,4.0,1.0.0
F2,0.05843414133735175,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9250748009261607,1.0,4.0,1.0.0
F2,0.060720219569098836,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9222629136561644,1.0,4.0,1.0.0
F2,0.06309573444801933,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9193503662514172,1.0,4.0,1.0.0
F2,0.06556418494179789,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9163339447106763,1.0,4.0,1.0.0
F2,0.06812920690579612,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.913210364364062,1.0,4.0,1.0.0
F2,0.07079457843841377,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9099762711656701,1.0,4.0,1.0.0
F2,0.07356422544596414,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9066282433183429,1.0,4.0,1.0.0
F2,0.07644222742526002,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.9031627932609145,1.0,4.0,1.0.0
F2,0.07943282347242814,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8995763700499138,1.0,4.0,1.0.0
F2,0.08254041852680186,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8958653621698055,1.0,4.0,1.0.0
F2,0.08576958985908942,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8920261008078706,1.0,4.0,1.0.0
F2,0.08912509381337455,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8880548636317435,1.0,4.0,1.0.0
F2,0.09261187281287933,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8839478791096658,1.0,4.0,1.0.0
F2,0.09623506263980887,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8797013314157016,1.0,4.0,1.0.0
F2,0.1,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.875311365963974,1.0,4.0,1.0.0
F2,0.10391223038351691,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8707740956180815,1.0,4.0,1.0.0
F2,0.10797751623277094,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8660856076237125,1.0,4.0,1.0.0
F2,0.1122018454301963,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8612419713142231,1.0,4.0,1.0.0
F2,0.11659144011798311,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8562392466406369,1.0,4.0,1.0.0
F2,0.12115276586285889,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8510734935788987,1.0,4.0,1.0.0
F2,0.12589254117941676,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8457407824684449,1.0,4.0,1.0.0
F2,0.13081774742601943,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8402372053370248,1.0,4.0,1.0.0
F2,0.13593563908785256,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8345588882672149,1.0,4.0,1.0.0
F2,0.1412537544622754,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8287020048600968,1.0,4.0,1.0.0
F2,0.1467799267622069,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.822662790851143,1.0,4.0,1.0.0
F2,0.15252229565390182,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8164375599321803,1.0,4.0,1.0.0
F2,0.1584893192461114,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8100227208314605,1.0,4.0,1.0.0
F2,0.1646897865482869,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.8034147957011354,1.0,4.0,1.0.0
F2,0.1711328304161781,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7966104398577565,1.0,4.0,1.0.0
F2,0.1778279410038923,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7896064629164937,1.0,4.0,1.0.0
F2,0.18478497974222907,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7823998513536918,1.0,4.0,1.0.0
F2,0.1920141938638801,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7749877925247524,1.0,4.0,1.0.0
F2,0.19952623149688786,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7673677001551004,1.0,4.0,1.0.0
F2,0.2073321573485954,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7595372413109331,1.0,4.0,1.0.0
F2,0.21544346900318845,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.751494364843382,1.0,4.0,1.0.0
F2,0.223872113856834,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7432373312844106,1.0,4.0,1.0.0
F2,0.23263050671536262,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7347647441550592,1.0,4.0,1.0.0
F2,0.24173154808041036,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7260755826263059,1.0,4.0,1.0.0
F2,0.25118864315095796,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7171692354496414,1.0,4.0,1.0.0
F2,0.2610157215682536,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.7080455360483052,1.0,4.0,1.0.0
F2,0.2712272579332027,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6987047986308196,1.0,4.0,1.0.0
F2,0.2818382931264455,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6891478551558841,1.0,4.0,1.0.0
F2,0.29286445646252374,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6793760929417625,1.0,4.0,1.0.0
F2,0.3043219887107722,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6693914926740221,1.0,4.0,1.0.0
F2,0.31622776601683794,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6591966665229052,1.0,4.0,1.0.0
F2,0.3285993247600654,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6487948960359162,1.0,4.0,1.0.0
F2,0.34145488738336005,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6381901694226407,1.0,4.0,1.0.0
F2,0.3548133892335753,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6273872177978248,1.0,4.0,1.0.0
F2,0.36869450645195734,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6163915498958873,1.0,4.0,1.0.0
F2,0.38311868495572887,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.6052094847161058,1.0,4.0,1.0.0
F2,0.3981071705534973,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.5938481815036886,1.0,4.0,1.0.0
F2,0.4136820402388507,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.5823156664190202,1.0,4.0,1.0.0
F2,0.42986623470822766,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.5706208551970949,1.0,4.0,1.0.0
F2,0.44668359215096304,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.5587735710531817,1.0,4.0,1.0.0
F2,0.46415888336127775,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.5467845570512724,1.0,4.0,1.0.0
F2,0.4823178482239304,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.5346654821210597,1.0,4.0,1.0.0
F2,0.5011872336272725,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.5224289398897641,1.0,4.0,1.0.0
F2,0.5207948328595465,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.5100884394898846,1.0,4.0,1.0.0
F2,0.5411695265464638,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.49765838751591335,1.0,4.0,1.0.0
F2,0.5623413251903491,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.485154060335449,1.0,4.0,1.0.0
F2,0.5843414133735175,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.4725915660160542,1.0,4.0,1.0.0
F2,0.6072021956909883,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.4599877952117708,1.0,4.0,1.0.0
F2,0.630957344480193,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.4473603604651744,1.0,4.0,1.0.0
F2,0.6556418494179785,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.4347275235245425,1.0,4.0,1.0.0
F2,0.6812920690579615,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.4221081104527384,1.0,4.0,1.0.0
F2,0.707945784384138,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.409521414515474,1.0,4.0,1.0.0
F2,0.7356422544596414,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.39698708708111835,1.0,4.0,1.0.0
F2,0.7644222742526002,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.38452501704022585,1.0,4.0,1.0.0
F2,0.7943282347242814,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.3721551995566506,1.0,4.0,1.0.0
F2,0.8254041852680182,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.3598975952878765,1.0,4.0,1.0.0
F2,0.8576958985908937,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.34777198155220296,1.0,4.0,1.0.0
F2,0.8912509381337459,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.3357977972647903,1.0,4.0,1.0.0
F2,0.9261187281287937,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.32399398380124134,1.0,4.0,1.0.0
F2,0.9623506263980888,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.31237882426247054,1.0,4.0,1.0.0
F2,1.0,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.30096978389270995,1.0,4.0,1.0.0
F2,1.0391223038351691,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.28978335462722216,1.0,4.0,1.0.0
F2,1.0797751623277094,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.2788349069011894,1.0,4.0,1.0.0
F2,1.122018454301963,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.2681385519205197,1.0,4.0,1.0.0
F2,1.165914401179831,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.25770701756509723,1.0,4.0,1.0.0
F2,1.2115276586285888,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.247551540954392,1.0,4.0,1.0.0
F2,1.2589254117941675,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.23768178044765972,1.0,4.0,1.0.0
F2,1.3081774742601942,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.22810574947478085,1.0,4.0,1.0.0
F2,1.3593563908785256,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.2188297741038859,1.0,4.0,1.0.0
F2,1.412537544622754,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.2098584756597922,1.0,4.0,1.0.0
F2,1.467799267622069,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.20119477903137398,1.0,4.0,1.0.0
F2,1.5252229565390183,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.1928399465712857,1.0,4.0,1.0.0
F2,1.584893192461114,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.1847936367285925,1.0,4.0,1.0.0
F2,1.6468978654828688,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.1770539857986429,1.0,4.0,1.0.0
F2,1.711328304161781,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.16961771046194038,1.0,4.0,1.0.0
F2,1.7782794100389228,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.16248022815164273,1.0,4.0,1.0.0
F2,1.8478497974222907,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.15563579177162123,1.0,4.0,1.0.0
F2,1.920141938638801,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.14907763491234433,1.0,4.0,1.0.0
F2,1.9952623149688788,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.14279812350100857,1.0,4.0,1.0.0
F2,2.073321573485954,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.136788909786461,1.0,4.0,1.0.0
F2,2.1544346900318843,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.13104108469886339,1.0,4.0,1.0.0
F2,2.23872113856834,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.12554532492793763,1.0,4.0,1.0.0
F2,2.3263050671536263,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.12029203151072083,1.0,4.0,1.0.0
F2,2.4173154808041035,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.11527145727992769,1.0,4.0,1.0.0
F2,2.5118864315095797,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.11047382116059798,1.0,4.0,1.0.0
F2,2.610157215682536,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.10588940797557493,1.0,4.0,1.0.0
F2,2.712272579332027,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.1015086530890675,1.0,4.0,1.0.0
F2,2.818382931264452,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.09732221184463538,1.0,4.0,1.0.0
F2,2.9286445646252375,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.09332101430767442,1.0,4.0,1.0.0
F2,3.043219887107722,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.0894963062791039,1.0,4.0,1.0.0
F2,3.1622776601683795,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.08583967789189662,1.0,4.0,1.0.0
F2,3.285993247600654,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.08234308133036534,1.0,4.0,1.0.0
F2,3.4145488738336005,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.07899883932765421,1.0,4.0,1.0.0
F2,3.5481338923357533,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.07579964611118266,1.0,4.0,1.0.0
F2,3.6869450645195734,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.07273856239588199,1.0,4.0,1.0.0
F2,3.831186849557289,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.06980900589126761,1.0,4.0,1.0.0
F2,3.981071705534973,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.06700473861199586,1.0,4.0,1.0.0
F2,4.136820402388507,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.06431985208281088,1.0,4.0,1.0.0
F2,4.298662347082277,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.06174875132531452,1.0,4.0,1.0.0
F2,4.46683592150963,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.059286138319740354,1.0,4.0,1.0.0
F2,4.6415888336127775,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.056926995459752834,1.0,4.0,1.0.0
F2,4.823178482239304,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.05466656936806335,1.0,4.0,1.0.0
F2,5.011872336272719,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.05250035531766626,1.0,4.0,1.0.0
F2,5.207948328595465,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.05042408240726692,1.0,4.0,1.0.0
F2,5.411695265464638,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.04843369956756086,1.0,4.0,1.0.0
F2,5.62341325190349,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.0465253624238579,1.0,4.0,1.0.0
F2,5.843414133735175,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.04469542100611934,1.0,4.0,1.0.0
F2,6.072021956909884,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.042940408275866586,1.0,4.0,1.0.0
F2,6.30957344480193,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.04125702942713908,1.0,4.0,1.0.0
F2,6.556418494179785,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.03964215191283866,1.0,4.0,1.0.0
F2,6.812920690579615,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.038092796146160006,1.0,4.0,1.0.0
F2,7.07945784384138,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.0366061268277321,1.0,4.0,1.0.0
F2,7.3564225445964135,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.03517944485145056,1.0,4.0,1.0.0
F2,7.644222742526002,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.0338101797450289,1.0,4.0,1.0.0
F2,7.943282347242813,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.03249588260457734,1.0,4.0,1.0.0
F2,8.254041852680182,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.031234219485777377,1.0,4.0,1.0.0
F2,8.576958985908938,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.030022965217319356,1.0,4.0,1.0.0
F2,8.91250938133745,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.028859997605151008,1.0,4.0,1.0.0
F2,9.261187281287937,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.027743291998728454,1.0,4.0,1.0.0
F2,9.623506263980888,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.026670916192872512,1.0,4.0,1.0.0
F2,10.0,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.025641025641025637,1.0,4.0,1.0.0
F2,10.39122303835169,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.02465185895769766,1.0,4.0,1.0.0
F2,10.797751623277094,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.02370173368969862,1.0,4.0,1.0.0
F2,11.220184543019629,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.022789042337403153,1.0,4.0,1.0.0
F2,11.659144011798311,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.02191224860878892,1.0,4.0,1.0.0
F2,12.115276586285876,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.02106988389035574,1.0,4.0,1.0.0
F2,12.589254117941662,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.020260543920275712,1.0,4.0,1.0.0
F2,13.081774742601928,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.019482885650259393,1.0,4.0,1.0.0
F2,13.593563908785242,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.018735624283659557,1.0,4.0,1.0.0
F2,14.125375446227554,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.01801753047828123,1.0,4.0,1.0.0
F2,14.677992676220706,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.017327427703233728,1.0,4.0,1.0.0
F2,15.252229565390198,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.01666418973995334,1.0,4.0,1.0.0
F2,15.848931924611142,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.01602673831825394,1.0,4.0,1.0.0
F2,16.46897865482869,clock characteristic time,response_to_clock_rate_4,response,response_rate,0.01541404087892861,1.0,4.0,1.0.0
